1.65719e-05,1.33744e-05,9.09356666666667e-06,5.8269e-06,3.505025e-06,1.95618571428571e-06,1.1094e-06,6.704e-07,2.53566666666667e-07,-3.63352941176472e-08,-1.99528571428571e-07,-2.66711111111111e-07,-3.04276470588235e-07,-3.16963636363636e-07,-3.23781818181818e-07,-3.19290476190476e-07,-2.97207142857143e-07,-2.80778571428571e-07,-2.431e-07,-1.93444827586207e-07,-1.64528571428572e-07,-2.07388888888889e-08,-4.68142857142857e-08,1.17594444444444e-07,-1.98888888888889e-09,-2.07190476190477e-08,-6.50512195121953e-08,-7.71e-08,-1.20056521739131e-07,-1.38913953488372e-07,-1.766e-07,-2.16016666666667e-07,-2.36185106382979e-07,-2.38580769230769e-07,-2.18992857142857e-07,-2.04975e-07,-1.68626315789474e-07,-1.231e-07,-6.24548387096775e-08,2.10525423728814e-08,3.58393939393938e-08,5.17387096774194e-08,-4.72666666666667e-08,-1.25708695652174e-07,-1.92115151515152e-07,-2.31988888888889e-07,-2.40346376811594e-07,-2.19021052631579e-07,-1.98428947368421e-07,-1.48502684563758e-07,-1.58480916030535e-08
1.5132816e-05,1.2162816e-05,8.66114933333333e-06,5.822816e-06,3.362191e-06,1.89138742857143e-06,1.160816e-06,5.04816e-07,1.74482666666667e-07,-5.13016470588235e-08,-1.94684e-07,-2.42739555555556e-07,-2.61595764705882e-07,-2.79229454545455e-07,-2.88547636363637e-07,-2.87184e-07,-2.79148285714286e-07,-2.62184e-07,-2.24862571428571e-07,-2.04080551724138e-07,-1.78969714285714e-07,-5.69062222222223e-08,-4.64697142857144e-08,1.18093777777778e-07,9.48266666666664e-09,-1.70649523809524e-08,-5.68181463414635e-08,-6.9934e-08,-8.52274782608696e-08,-9.79979534883722e-08,-1.19584e-07,-1.699965e-07,-2.07822297872341e-07,-2.43914769230769e-07,-2.41826857142857e-07,-2.37719714285714e-07,-1.9437698245614e-07,-1.42005428571429e-07,-7.53291612903227e-08,1.3409220338983e-08,3.23614545454545e-08,6.90256774193548e-08,-1.30173333333334e-08,-7.35608115942029e-08,-1.28623393939394e-07,-1.77184e-07,-1.99647768115942e-07,-1.98302421052632e-07,-1.96723473684211e-07,-1.68626953020134e-07,-6.10007938931299e-08
1.2608639e-05,1.0008639e-05,6.47197233333333e-06,4.038639e-06,2.288639e-06,1.19721042857143e-06,6.71139e-07,3.14639e-07,7.65556666666667e-08,-5.72433529411764e-08,-1.41003857142857e-07,-1.88861e-07,-2.02831588235294e-07,-2.18633727272727e-07,-2.24315545454545e-07,-2.25408619047619e-07,-2.20468142857143e-07,-2.10289571428571e-07,-1.90289571428571e-07,-1.62050655172414e-07,-1.52432428571429e-07,-6.59443333333333e-08,-7.06467142857143e-08,4.47501111111111e-08,-5.59443333333333e-08,-5.90990952380952e-08,-6.22146585365853e-08,-3.4486e-08,-5.41870869565217e-08,-7.01982093023256e-08,-1.02861e-07,-1.45319333333333e-07,-1.72850361702128e-07,-1.87130230769231e-07,-1.81628857142857e-07,-1.67343142857143e-07,-1.37325912280702e-07,-8.78788571428571e-08,-2.99900322580645e-08,5.76220508474576e-08,8.98511212121212e-08,9.60583548387097e-08,2.71996060606061e-08,-3.23754927536232e-08,-8.64367575757576e-08,-1.28166555555556e-07,-1.50708826086957e-07,-1.55242578947368e-07,-1.43926789473684e-07,-1.15454959731544e-07,-3.10938244274809e-08
1.42775e-05,1.16825e-05,7.54583333333333e-06,4.8575e-06,2.84625e-06,1.72607142857143e-06,9.72e-07,5.04e-07,2.0125e-07,3.38235294117651e-09,-1.07857142857143e-07,-1.86666666666667e-07,-2.36617647058824e-07,-2.625e-07,-2.78636363636364e-07,-2.83452380952381e-07,-2.69464285714286e-07,-2.65e-07,-2.4e-07,-2.06810344827586e-07,-1.78392857142857e-07,-6.20833333333334e-08,-5.85e-08,5.34722222222222e-08,-1.07916666666667e-07,-1.17738095238095e-07,-1.28231707317073e-07,-1.09375e-07,-1.20326086956522e-07,-1.29593023255814e-07,-1.377e-07,-1.89583333333333e-07,-2.18882978723404e-07,-2.31634615384615e-07,-2.14821428571429e-07,-1.79285714285714e-07,-1.25131578947368e-07,-8.21428571428571e-08,-4.11290322580646e-08,4.97881355932204e-08,8.15909090909091e-08,1.08629032258064e-07,5.98484848484845e-09,-6.14130434782609e-08,-1.21212121212121e-07,-1.71736111111111e-07,-1.95471014492754e-07,-1.90460526315789e-07,-1.71381578947368e-07,-1.39714765100671e-07,-1.95610687022901e-08
1.6174844e-05,1.2452344e-05,8.094844e-06,4.962344e-06,2.732344e-06,1.48412971428571e-06,8.41844e-07,4.15844e-07,9.02606666666668e-08,-8.98618823529411e-08,-1.76941714285714e-07,-2.16544888888889e-07,-2.43097176470588e-07,-2.53792363636364e-07,-2.56519636363636e-07,-2.56584571428571e-07,-2.31048857142857e-07,-2.34620285714286e-07,-1.89977428571429e-07,-1.7963875862069e-07,-1.65334571428571e-07,-4.40448888888889e-08,-5.04417142857143e-08,1.13177333333333e-07,-2.50171111111111e-08,-5.14655238095238e-08,-4.17413658536586e-08,-2.0406e-08,-4.02646956521739e-08,-6.27141395348837e-08,-9.2556e-08,-1.67656e-07,-1.93134723404255e-07,-2.19194461538462e-07,-2.08370285714286e-07,-2.05691714285714e-07,-1.79015649122807e-07,-1.26852428571429e-07,-5.91882580645161e-08,4.7979593220339e-08,7.52227878787879e-08,1.02666580645161e-07,1.43894545454545e-08,-5.45762898550725e-08,-9.93984242424243e-08,-1.52794888888889e-07,-1.6319947826087e-07,-1.74892842105263e-07,-1.53050736842105e-07,-1.37437879194631e-07,-4.38201221374046e-08
1.4662975e-05,1.1695475e-05,7.61630833333333e-06,4.792975e-06,2.911725e-06,1.70868928571429e-06,1.011975e-06,4.50475e-07,1.61725e-07,-2.96720588235294e-08,-1.60596428571428e-07,-1.95913888888889e-07,-2.39966176470588e-07,-2.54297727272727e-07,-2.70661363636364e-07,-2.69644047619048e-07,-2.58632142857143e-07,-2.36132142857143e-07,-2.02739285714286e-07,-1.72369827586207e-07,-1.57917857142857e-07,-2.49416666666667e-08,-4.67392857142858e-08,1.02419444444444e-07,-2.64694444444445e-08,-5.00011904761905e-08,-6.90981707317073e-08,-5.215e-08,-7.84380434782609e-08,-1.05629651162791e-07,-1.27525e-07,-1.664e-07,-2.02450531914894e-07,-2.12121153846154e-07,-2.03364285714286e-07,-1.93542857142857e-07,-1.81060087719298e-07,-1.38364285714286e-07,-8.69443548387097e-08,-5.24533898305087e-09,3.16871212121212e-08,6.49104838709677e-08,-2.02825757575757e-08,-7.55757246376812e-08,-1.26267424242424e-07,-1.78413888888889e-07,-1.91300362318841e-07,-1.85577631578947e-07,-1.46103947368421e-07,-1.0199144295302e-07,1.65627862595419e-08
1.4461216e-05,1.1328716e-05,7.646216e-06,4.634966e-06,2.843091e-06,1.53978742857143e-06,9.13216e-07,4.88716e-07,2.36632666666667e-07,1.73924705882353e-08,-1.19855428571429e-07,-1.90728444444444e-07,-2.30254588235294e-07,-2.53102181818182e-07,-2.66056727272727e-07,-2.69736380952381e-07,-2.67176857142857e-07,-2.64319714285714e-07,-2.31462571428571e-07,-1.94990896551724e-07,-1.88069714285714e-07,-9.39228888888889e-08,-8.36411428571429e-08,3.77437777777777e-08,-9.32284444444444e-08,-1.01998285714286e-07,-1.0768643902439e-07,-9.6659e-08,-1.27370956521739e-07,-1.25179348837209e-07,-1.58684e-07,-2.05242333333333e-07,-2.11337191489362e-07,-2.22437846153846e-07,-1.96551857142857e-07,-1.80480428571429e-07,-1.25889263157895e-07,-6.69982857142858e-08,-7.1710967741936e-09,7.48600677966101e-08,9.05341818181818e-08,1.03877290322581e-07,2.56856969696969e-08,-2.29144347826087e-08,-8.46173333333333e-08,-1.36214555555556e-07,-1.57986898550725e-07,-1.59112947368421e-07,-1.43586631578947e-07,-1.17039033557047e-07,-8.36415267175576e-09
1.4023324e-05,1.1518324e-05,7.57499066666667e-06,4.627074e-06,2.778949e-06,1.55689542857143e-06,9.14324e-07,4.27324e-07,1.12074e-07,-7.6676e-08,-1.68104571428571e-07,-2.10842666666667e-07,-2.38146588235294e-07,-2.50994181818182e-07,-2.56221454545455e-07,-2.55485523809524e-07,-2.34354571428571e-07,-2.16854571428571e-07,-1.70961714285714e-07,-1.45124275862069e-07,-1.43104571428571e-07,-5.52871111111112e-08,-6.76760000000001e-08,5.30462222222222e-08,-5.93148888888889e-08,-7.7628380952381e-08,-5.71638048780488e-08,-3.34260000000001e-08,-3.64586086956522e-08,-4.31876279069768e-08,-6.05760000000001e-08,-1.15217666666667e-07,-1.50931319148936e-07,-1.81002923076923e-07,-1.89622428571429e-07,-1.84354571428571e-07,-1.52465473684211e-07,-1.23372428571429e-07,-7.69985806451613e-08,6.96806779661013e-09,4.2945212121212e-08,7.41304516129032e-08,2.49066666666665e-09,-5.46470144927537e-08,-1.11524484848485e-07,-1.64453777777778e-07,-1.77618028985507e-07,-1.84241789473684e-07,-1.58123368421053e-07,-1.31541771812081e-07,-1.93095877862596e-08
1.52199e-05,1.19099e-05,7.90156666666667e-06,4.9424e-06,2.58115e-06,1.40132857142857e-06,7.274e-07,2.844e-07,3.36499999999999e-08,-9.95117647058824e-08,-1.86885714285714e-07,-2.10933333333333e-07,-2.28629411764706e-07,-2.41236363636364e-07,-2.46918181818182e-07,-2.4962380952381e-07,-2.42957142857143e-07,-2.34921428571429e-07,-2.03135714285714e-07,-1.76824137931035e-07,-1.3885e-07,-4.16277777777779e-08,-5.48142857142858e-08,1.01427777777778e-07,-7.87777777777786e-09,-6.88571428571432e-09,4.41219512195119e-09,1.51499999999999e-08,-2.05347826086957e-08,-2.75418604651163e-08,-5.23000000000001e-08,-1.26141666666667e-07,-1.60844680851064e-07,-1.89138461538462e-07,-1.98939285714286e-07,-1.99207142857143e-07,-1.74836842105263e-07,-1.22153571428571e-07,-5.30032258064516e-08,4.37983050847457e-08,7.42939393939394e-08,8.74806451612903e-08,-2.90303030303036e-09,-6.73463768115943e-08,-1.07978787878788e-07,-1.53363888888889e-07,-1.68795652173913e-07,-1.78586842105263e-07,-1.60428947368421e-07,-1.3254966442953e-07,-3.95656488549619e-08
1.5475804e-05,1.1703304e-05,7.67747066666667e-06,4.667054e-06,2.596429e-06,1.35366114285714e-06,7.29304e-07,3.23304e-07,8.4554e-08,-8.18430588235295e-08,-1.74196e-07,-2.18918222222222e-07,-2.39490117647059e-07,-2.53059636363637e-07,-2.49650545454546e-07,-2.45624571428572e-07,-2.38303142857143e-07,-2.22053142857143e-07,-1.94910285714286e-07,-1.67989103448276e-07,-1.51874571428572e-07,-5.60015555555556e-08,-6.8196e-08,6.80262222222221e-08,-4.5446e-08,-5.07436190476191e-08,-5.12691707317074e-08,-6.6071e-08,-9.9304695652174e-08,-1.17916930232558e-07,-1.50296e-07,-2.00341833333333e-07,-2.23025787234043e-07,-2.19772923076923e-07,-1.97231714285714e-07,-1.77767428571429e-07,-1.43143368421053e-07,-8.03567142857143e-08,-3.12121290322581e-08,6.30921355932202e-08,8.45918787878787e-08,9.12072258064516e-08,-8.62666666666763e-10,-7.8036579710145e-08,-1.27983878787879e-07,-1.67876555555556e-07,-1.78181507246377e-07,-1.79261789473684e-07,-1.61103894736842e-07,-1.37887275167785e-07,-5.12952366412214e-08
